env_id,H,W,density,planner_A,planner_B,method,kmax,transfer_success_at_k,transfer_auc_s_at_k,overlap_topk,kendall_tau,calls_A,time_A,calls_B,time_B
2,20,20,0.1,a_star,dfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003323787823319435,0,0.0002989438362419605
2,20,20,0.1,a_star,theta_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.905392180196941,500,2.954842966981232
2,20,20,0.1,a_star,theta_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,500,2.708556598983705,500,3.9197060149163008
2,20,20,0.1,a_star,theta_star,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,-0.3333333333333333,0,0.00012185471132397652,0,7.023103535175323e-05
2,20,20,0.1,a_star,theta_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003424789756536484,0,0.00028436072170734406
2,20,20,0.1,dijkstra,a_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.970427352003753,500,1.9879745850339532
2,20,20,0.1,dijkstra,a_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,2.86219971626997,500,2.574350262992084
2,20,20,0.1,dijkstra,a_star,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,-0.3333333333333333,0,0.0001088329590857029,0,6.930530071258545e-05
2,20,20,0.1,dijkstra,a_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003444589674472809,0,0.0002868981100618839
2,20,20,0.1,dijkstra,bfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.9741862919181585,500,2.3576501472853124
2,20,20,0.1,dijkstra,bfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,2.866882437840104,500,2.2959750131703913
2,20,20,0.1,dijkstra,bfs,rand,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,0,0.00011585000902414322,0,6.916886195540428e-05
2,20,20,0.1,dijkstra,bfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00034691905602812767,0,0.000283172819763422
2,20,20,0.1,dijkstra,dfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.9717494533397257,500,1.1532441559247673
2,20,20,0.1,dijkstra,dfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,500,2.885326029267162,500,1.6578294672071934
2,20,20,0.1,dijkstra,dfs,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,0.0,0,0.00010635098442435265,0,7.234606891870499e-05
2,20,20,0.1,dijkstra,dfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003309757448732853,0,0.0002847537398338318
2,20,20,0.1,dijkstra,theta_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.975536050274968,500,2.959572601132095
2,20,20,0.1,dijkstra,theta_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,500,2.8668245901353657,500,4.003445271868259
2,20,20,0.1,dijkstra,theta_star,rand,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,0,0.00010655028745532036,0,7.054628804326057e-05
2,20,20,0.1,dijkstra,theta_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003447909839451313,0,0.00029245810583233833
2,20,20,0.1,bfs,a_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.365076271817088,500,2.058362797368318
2,20,20,0.1,bfs,a_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,500,2.2980957557447255,500,2.7455515400506556
2,20,20,0.1,bfs,a_star,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,-0.3333333333333333,0,0.00011243904009461403,0,7.156794890761375e-05
2,20,20,0.1,bfs,a_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003516259603202343,0,0.0002905251458287239
2,20,20,0.1,bfs,dijkstra,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.3621919681318104,500,2.969878140836954
2,20,20,0.1,bfs,dijkstra,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,2.307147308252752,500,2.883193430956453
2,20,20,0.1,bfs,dijkstra,rand,4,"{1: 0, 2: 0, 3: 0, 4: 1}",0.25,1.0,-0.6666666666666666,0,0.00010942807421088219,0,6.91642053425312e-05
2,20,20,0.1,bfs,dijkstra,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003382489085197449,0,0.0002985079772770405
2,20,20,0.1,bfs,dfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.3607415542937815,500,1.257675854023546
2,20,20,0.1,bfs,dfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,500,2.2895125770010054,500,1.6356994519010186
2,20,20,0.1,bfs,dfs,rand,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,0,0.00010786391794681549,0,6.980076432228088e-05
2,20,20,0.1,bfs,dfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003470471128821373,0,0.0002861078828573227
2,20,20,0.1,bfs,theta_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.3608719743788242,500,2.8527468317188323
2,20,20,0.1,bfs,theta_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.3333333333333333,500,2.290438818745315,500,3.765080759767443
2,20,20,0.1,bfs,theta_star,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,1.0,0,0.00011242413893342018,0,6.955582648515701e-05
2,20,20,0.1,bfs,theta_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003477819263935089,0,0.0002857521176338196
2,20,20,0.1,dfs,a_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.1885369857773185,500,2.129706240259111
2,20,20,0.1,dfs,a_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.0,500,1.647555433679372,500,2.6478717629797757
2,20,20,0.1,dfs,a_star,rand,4,"{1: 0, 2: 0, 3: 0, 4: 1}",0.25,1.0,0.0,0,0.00010818382725119591,0,7.004011422395706e-05
2,20,20,0.1,dfs,a_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00035041896626353264,0,0.00028896983712911606
2,20,20,0.1,dfs,dijkstra,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.2478764420375228,500,2.9761015656404197
2,20,20,0.1,dfs,dijkstra,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,1.6229070662520826,500,2.883794852066785
2,20,20,0.1,dfs,dijkstra,rand,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,0.0,0,0.00010884180665016174,0,6.996234878897667e-05
2,20,20,0.1,dfs,dijkstra,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00034853769466280937,0,0.00028865085914731026
2,20,20,0.1,dfs,bfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.265562890097499,500,2.3639402016997337
2,20,20,0.1,dfs,bfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,1.756071716081351,500,2.3032080749981105
2,20,20,0.1,dfs,bfs,rand,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,-0.6666666666666666,0,0.00012213923037052155,0,7.021566852927208e-05
2,20,20,0.1,dfs,bfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00034634070470929146,0,0.0003041415475308895
2,20,20,0.1,dfs,theta_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.2282999251037836,500,2.9134795642457902
2,20,20,0.1,dfs,theta_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,1.6342771272175014,500,3.811158309224993
2,20,20,0.1,dfs,theta_star,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,0.3333333333333333,0,0.00010998779907822609,0,7.065292447805405e-05
2,20,20,0.1,dfs,theta_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00035024993121623993,0,0.00029239291325211525
2,20,20,0.1,theta_star,a_star,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.831676681060344,500,2.0243026418611407
2,20,20,0.1,theta_star,a_star,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.6666666666666666,500,4.03240525117144,500,2.764950410928577
2,20,20,0.1,theta_star,a_star,rand,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,0.0,0,0.00011961394920945168,0,7.030181586742401e-05
2,20,20,0.1,theta_star,a_star,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00033800024539232254,0,0.00028684036806225777
2,20,20,0.1,theta_star,dijkstra,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.932613248936832,500,2.9700533701106906
2,20,20,0.1,theta_star,dijkstra,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,3.835539977066219,500,2.8755528959445655
2,20,20,0.1,theta_star,dijkstra,rand,4,"{1: 0, 2: 0, 3: 1, 4: 1}",0.5,1.0,0.3333333333333333,0,0.0001067151315510273,0,6.954185664653778e-05
2,20,20,0.1,theta_star,dijkstra,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.00033972691744565964,0,0.0002892380580306053
2,20,20,0.1,theta_star,bfs,shap,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,2.8473982959985733,500,2.361658363137394
2,20,20,0.1,theta_star,bfs,lime,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,1.0,500,3.9932450307533145,500,2.302037626039237
2,20,20,0.1,theta_star,bfs,rand,4,"{1: 1, 2: 1, 3: 1, 4: 1}",1.0,1.0,0.0,0,0.00012140162289142609,0,7.032090798020363e-05
2,20,20,0.1,theta_star,bfs,geodesic,4,"{1: 0, 2: 1, 3: 1, 4: 1}",0.75,1.0,1.0,0,0.0003474201075732708,0,0.00028913095593452454
